4.0, 2.0
4.0, 2.0131120596
4.000314623474753, 2.026868859857115
4.000927131691105, 2.041211927532469
4.001822599905793, 2.0560930456154582
4.002991201488771, 2.071496596875058
4.004422047607158, 2.087397694842644
4.006103074832433, 2.1037615665556215
4.008024159273522, 2.120564722825218
4.010165205840714, 2.1377861269279728
4.0125172990003, 2.155404072959841
4.015061546169331, 2.1733991830916457
4.017779830264752, 2.1917528045271237
4.0206584919644195, 2.2104354032848996
4.023682037002394, 2.2294400927354237
4.026832974118986, 2.248739377193336
4.030097080764613, 2.268327656610745
4.033458286057358, 2.288178646928341
4.036902356882685, 2.308276996687089
4.0404156612783915, 2.328607917721077
4.043985144782991, 2.3491571627090577
4.047598307730892, 2.3699110036273887
4.051243183456475, 2.390856211068324
4.054908317370692, 2.4119800343890776
4.058581888716055, 2.4332592161337963
4.0622542269128346, 2.454692314561464
4.065915302678932, 2.4762679259919467
4.069554825061447, 2.49796407535929
4.073164287285998, 2.5197805731552374
4.076734333940817, 2.5416962252894764
4.080257151954012, 2.563711603050807
4.083724258368932, 2.5858062322512234
4.0871183523475265, 2.607970748900439
4.090432897003562, 2.630206707945299
4.093661051636962, 2.652494561987329
4.096796587614141, 2.674825492417074
4.099834348755919, 2.6972459794826245
4.102768631464735, 2.719772603621535
4.10559365795292, 2.7424012347491327
4.1083138015013825, 2.7651278426238854
4.110923319667965, 2.787948573999285
4.113416679360845, 2.8108596798650733
4.115788548687656, 2.833857511646512
4.118033789021222, 2.8569385142578425
4.120147447908874, 2.880099225912769
4.122134690725853, 2.9033365062473684
4.123990536600791, 2.92664710534745
4.125710184734887, 2.9500278518880734
4.127298944544633, 2.973475986386694
4.128751975454507, 2.9969885217172254
4.130074547761084, 3.020562925470149
4.131261784901723, 3.0441963797022105
4.132318920957269, 3.0678865650251543
4.133241046118975, 3.091630815131361
4.134033361025572, 3.1154270081802604
4.134700858073015, 3.1392731071749966
4.135248329744186, 3.163167156568613
4.135670443622483, 3.187106788909703
4.135967492900458, 3.2110899738974843
4.136144023408602, 3.235114994722793
4.1362043523119985, 3.2591802002608303
4.136152659527738, 3.283284010963071
4.135988499532128, 3.3074246523711146
